block_number,block_hash,parent_hash,timestamp,transaction_hash,from_address,to_address,actual_fee_amount,actual_fee_unit,fee_in_eth,tx_count,time_diff,avg_fee,std_fee,anomaly
776247,0x57aad171230cd9239765dbe64ea1faa18fe1dfa6f718f0e2aef50310b6ade98,0x3c18da095fcbab0fa8131d3f3f73ee8ff6b89e2ff78ef9baad5cb7e99182da,2024-10-05 11:59:33,0x708f7d99a19f3f4aa6fd118c5371fc58c3ee591d0ba5ad800d09cac34356ebc,0x4d36e0aba733af46ed8177fa6da871566c33ff090a795db8d48d61e080102c9,Unknown,0x13d0a498e8da4e,FRI,5577429.916113486,7,195.0,8379203.750465027,6097729.0730996905,False
776248,0x6a1366202f86d6f5add7134780c9c9893ae3d3414a6abf0bc0efa6303f1fe12,0x57aad171230cd9239765dbe64ea1faa18fe1dfa6f718f0e2aef50310b6ade98,2024-10-05 12:00:03,0x39782af15c800c94b6c0ee6fc21a3ff619a095e8025a330ed346bec679cf8b5,0x4d36e0aba733af46ed8177fa6da871566c33ff090a795db8d48d61e080102c9,Unknown,0x2249e0b8142e16,FRI,9651378.717994519,7,30.0,8379203.750465027,6097729.0730996905,False
776248,0x6a1366202f86d6f5add7134780c9c9893ae3d3414a6abf0bc0efa6303f1fe12,0x57aad171230cd9239765dbe64ea1faa18fe1dfa6f718f0e2aef50310b6ade98,2024-10-05 12:00:03,0x2c6492891faa666c4129e5cfeccedc8527d8d7b0bd461c1fc0da1cca13b843c,0x4d36e0aba733af46ed8177fa6da871566c33ff090a795db8d48d61e080102c9,Unknown,0x20bce36b8a9e4c,FRI,9214884.202585677,7,0.0,8379203.750465027,6097729.0730996905,False
776258,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,2024-10-05 12:05:17,0x9b2d807e09264bb3cdbf9e2e2f1d30f9fddbd112d88bd53bab4e9b670c8153,0x4d777ab6708a9dac7c2b0aab8bb1067856b588633c506b4492e25a02809e59a,Unknown,0x11a04fa9829398,FRI,4961338.610848664,1,0.0,4961338.610848664,,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x507992a462d31f802c64c1cd8c6b2e23799bd7e8c8abd7ea454735e0495f3c,0x4d91f63d5c7af7e5a860f877af330f86d577264d116076606ff84d330827374,Unknown,0x445a7fb2a78,WEI,4.697217510008e-06,1,0.0,4.697217510008e-06,,False
776214,0x42d3b75a7e457f5694233323ef320bd81a47ac3db2ee02ec9b65e0d85528ce4,0x4a369635ba718df58692bbb631cb64d6257d89f9db35f4d878134cd250be583,2024-10-05 11:41:09,0x1ed45b69be19e3f29d4b4b9df055e0488ad8cc6c4084739ebfb3c447c2b0b47,0x4deebb79af6e5e72733e6bb21e9e5b8240bb982655554c47ada4254414e8bef,Unknown,0xe065450b60a46,FRI,3947608.875076166,1,0.0,3947608.875076166,,False
776258,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,2024-10-05 12:05:17,0xcb279f5dc3d2f8d4bf3e1df395a9bd0a3125f5f71ad684e69dca5dda272b9c,0x4df1bf29f73db6567615d49dd8988baa904027ed4012ba30efc1a0f5a79956e,Unknown,0x16be6a4dafc,WEI,1.562942692092e-06,1,0.0,1.562942692092e-06,,False
776224,0x360e161e405651381befa123d8329cdab0ceb14c90a42d7db63755ce45ddf06,0x3166336c24ea0878eeeb7a6cbc65bd8e883600b0a690730d562486fe908388e,2024-10-05 11:46:30,0x21abd5d65f7059d99a0d3d2d1d71a1cd7ab144fa1d923ab57ca7953d370a372,0x4e04cc74c2669b2e777aa98c6f867a52070748585adcc2f5408eb7169e07f56,Unknown,0x220635a6463916,FRI,9576976.700815639,7,0.0,6495781.92651995,8888339.353309162,False
776228,0x517446789fe63255c3c50373b6e5bed53e56fd761fc0eff3b2faea45ec3f60f,0x541c2068d82fa15ddc578c751f114421644ae1408746c930907ef5a62558097,2024-10-05 11:49:03,0x303c2d19c396b084460858d20d72e584706de2a2116e2c0263363fcf224dbc0,0x4e04cc74c2669b2e777aa98c6f867a52070748585adcc2f5408eb7169e07f56,Unknown,0x3138aa8da5ee3c,FRI,13854579.030879805,7,153.0,6495781.92651995,8888339.353309162,False
776232,0xdcc56e1fb88d53ab2eb49aedec8a4485fb440b3afbfd2bd07483120720ec7,0x2dcdefacccef242ab74f58b725f9352c8e033bc3df53387895d7ada7fa6d169,2024-10-05 11:51:20,0x5a6067251f3daf6f8515b426694a6a224c5178e8c879bf31acdb105047060b7,0x4e04cc74c2669b2e777aa98c6f867a52070748585adcc2f5408eb7169e07f56,Unknown,0x4e4c4767f52b62,FRI,22038917.753940836,7,137.0,6495781.92651995,8888339.353309162,False
776238,0x66ccd8a4f9fdb758327321b6d83dcc1b59857868cc5ade00328b6cf6bd45bd0,0x7f0f326718fe86594a6e6b2b586afe50179786d799d6997d409423cd69c6210,2024-10-05 11:54:45,0x6e3a7a561dff6131526c294867d901be2c50cd3c84f88537f20de7c81deea52,0x4e04cc74c2669b2e777aa98c6f867a52070748585adcc2f5408eb7169e07f56,Unknown,0x17499074e46,WEI,1.60029522695e-06,7,205.0,6495781.92651995,8888339.353309162,False
776244,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,2024-10-05 11:57:55,0x362ec785f8bb3d66ccbfa25daf0a32e3ed0244e0fe122586a60f872dd2bc4dd,0x4e04cc74c2669b2e777aa98c6f867a52070748585adcc2f5408eb7169e07f56,Unknown,0x7cfdc3bc10,WEI,5.36833408016e-07,7,190.0,6495781.92651995,8888339.353309162,False
776245,0x6968e707693b3b260bbdc0e2541a4081af7fe55646c615bdbe834ec1321ef24,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,2024-10-05 11:58:26,0x2a07cac1f3310aa5a4b1aa6150270c1cd04c4434af96706fc10d15b12a01a1c,0x4e04cc74c2669b2e777aa98c6f867a52070748585adcc2f5408eb7169e07f56,Unknown,0x548d8bf038,WEI,3.6315201132e-07,7,31.0,6495781.92651995,8888339.353309162,False
776249,0x68e8d5a632db26626e3bb910b604a74687b3ecabedebb65b057444f35cd84b6,0x6a1366202f86d6f5add7134780c9c9893ae3d3414a6abf0bc0efa6303f1fe12,2024-10-05 12:00:34,0x6c5820978b30366186a8f05820350c8a155f1c3071e7fc5d33bf79eefcc4539,0x4e04cc74c2669b2e777aa98c6f867a52070748585adcc2f5408eb7169e07f56,Unknown,0xca844f9a10,WEI,8.69803203088e-07,7,128.0,6495781.92651995,8888339.353309162,False
776196,0x7fbc4e988680aec2c87ebb4191861c2cd633b095b3db661a6346f1219b935a0,0x205c750600c8354989ad6dec9713538d85612addd361624d67e23f3ddd1d0cf,2024-10-05 11:31:27,0x22807976ac8c4ef61dda40326831d86ef12de64d1beaaa4c1887d400858e2e1,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x2ff7b1d58da,WEI,3.29630543689e-06,42,0.0,8.42553500743238e-07,9.894414888588704e-07,False
776197,0x73d75bb50509c1a833ae0135515846c0bf57c657816fdc5ece674a6e0b6a5d1,0x7fbc4e988680aec2c87ebb4191861c2cd633b095b3db661a6346f1219b935a0,2024-10-05 11:31:59,0x34c9fa39f72bd4fc6c73329b12c8cb50515e36575645e3f6063b3984f873c81,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0xaa8d22f814,WEI,7.32512319508e-07,42,32.0,8.42553500743238e-07,9.894414888588704e-07,False
776198,0x7cc3e2603dd6863e170af10caef1f1b87a24132306606b24c2d27e3ac5e8ee,0x73d75bb50509c1a833ae0135515846c0bf57c657816fdc5ece674a6e0b6a5d1,2024-10-05 11:32:29,0x6a2f84d937aedbdf3d685a778f30cb20d5caaf5fdaa43da6b129bb2a43773c5,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x590d6902a8,WEI,3.82477075112e-07,42,30.0,8.42553500743238e-07,9.894414888588704e-07,False
776199,0x789aa79d43ddde13625921511c8271facb1dedaaa33d9e7e99fb52690c07129,0x7cc3e2603dd6863e170af10caef1f1b87a24132306606b24c2d27e3ac5e8ee,2024-10-05 11:33:00,0x1b23ec8465e17d52f9286889f6525a9192f5bf2391e997f94c67d3932ea5dc5,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x291ff87e744,WEI,2.826080610116e-06,42,31.0,8.42553500743238e-07,9.894414888588704e-07,False
776200,0x256f1bda7f4616019f869d2c4f203795af7c3fa8a79b9e696678972edffabc7,0x789aa79d43ddde13625921511c8271facb1dedaaa33d9e7e99fb52690c07129,2024-10-05 11:33:33,0xedcc73ad584d869908ef47d438d17d00a2ab30ce78b17e023c451ae1fb5896,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x7ef3269a60,WEI,5.45245272672e-07,42,33.0,8.42553500743238e-07,9.894414888588704e-07,False
776201,0x3a661e8ce1b9117b2df107e7f492341d3922d169bfe6b652708b9a32dbdab82,0x256f1bda7f4616019f869d2c4f203795af7c3fa8a79b9e696678972edffabc7,2024-10-05 11:34:04,0x49a7b7df31182e08ff4d98c23ba93bfa6255f1cc3835a8a660e3ed9271f3cb4,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x2eb0d00aef0,WEI,3.208558718704e-06,42,31.0,8.42553500743238e-07,9.894414888588704e-07,False
776202,0x38cfc7df2501b7696b4df91eed425aa10ee179b05241cdebec4b0a1c252554f,0x3a661e8ce1b9117b2df107e7f492341d3922d169bfe6b652708b9a32dbdab82,2024-10-05 11:34:35,0x373833183092f321f43bfdc4eb763733725746177f9a0be44fee4d98e839673,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x56c498cf00,WEI,3.72665536256e-07,42,31.0,8.42553500743238e-07,9.894414888588704e-07,False
776203,0x7b95fb93fa50a69dc78a60e95c191eaa89aecd327aa9200e64b3b512c563853,0x38cfc7df2501b7696b4df91eed425aa10ee179b05241cdebec4b0a1c252554f,2024-10-05 11:35:07,0x778924ce9798d09152edad45148b874f58bb937afd02125dbaa998e0ac1eada,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x9a410fa900,WEI,6.62516508928e-07,42,32.0,8.42553500743238e-07,9.894414888588704e-07,False
776203,0x7b95fb93fa50a69dc78a60e95c191eaa89aecd327aa9200e64b3b512c563853,0x38cfc7df2501b7696b4df91eed425aa10ee179b05241cdebec4b0a1c252554f,2024-10-05 11:35:07,0x36f7f4c5f044ea1faa86e88b6e4fe9697960e1f3f24a917f2baa317b23df425,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x56c498cf00,WEI,3.72665536256e-07,42,0.0,8.42553500743238e-07,9.894414888588704e-07,False
776204,0x59d3bd84dfeee703d5e7ab5286375d72fae4a6eab706f6c20503cd0b937af3e,0x7b95fb93fa50a69dc78a60e95c191eaa89aecd327aa9200e64b3b512c563853,2024-10-05 11:35:37,0x38db6b3c19b698378fdd46305fbeeabe93948e85ff79586be3af46b87e35c55,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x2d8f87ca87c,WEI,3.130905110652e-06,42,30.0,8.42553500743238e-07,9.894414888588704e-07,False
776213,0x4a369635ba718df58692bbb631cb64d6257d89f9db35f4d878134cd250be583,0x1ae314c8e9687337d37e31a8062207390b42c68a71612e13d4d75157292ad2d,2024-10-05 11:40:38,0x3db96ec8fe0a56cfaac782c63429ad772cddef3a1e6d56b20188c43f756b211,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x50d95af7c4,WEI,3.4724400122e-07,42,301.0,8.42553500743238e-07,9.894414888588704e-07,False
776214,0x42d3b75a7e457f5694233323ef320bd81a47ac3db2ee02ec9b65e0d85528ce4,0x4a369635ba718df58692bbb631cb64d6257d89f9db35f4d878134cd250be583,2024-10-05 11:41:09,0x1895d17da0a449415cf6df2f499a930de885b19cd913d59e42c9e1c323aec63,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x50d95af7c4,WEI,3.4724400122e-07,42,31.0,8.42553500743238e-07,9.894414888588704e-07,False
776216,0x238351513b2f224434bd4368394a805eaf35ea21e3b3e2ca3d8c15e7a34ddd4,0x6a63d0980bfa5380f7695c6c9bc6d9a2f6af5c6aef395ebf2ab41ef714b3815,2024-10-05 11:42:18,0x5c7c34d31c41227697f51e1ce86adc452f68c6448031d5769719ea74571667,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x4ea0bc80cc,WEI,3.37704157388e-07,42,69.0,8.42553500743238e-07,9.894414888588704e-07,False
776217,0x42af219934b8ea1e3b3aedf8a22dadc29ce6cbfac74e5d210ae0eec57aeb12d,0x238351513b2f224434bd4368394a805eaf35ea21e3b3e2ca3d8c15e7a34ddd4,2024-10-05 11:42:50,0x1d3330e3b12648bf250435bb2bea91da97c213695fc925802be86fdd9bc7959,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x4ea0bc80cc,WEI,3.37704157388e-07,42,32.0,8.42553500743238e-07,9.894414888588704e-07,False
776219,0x54218e69e28ce6dc4b0a24d6cf37894e276af170b63b0824407dbf1c6f158ae,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,2024-10-05 11:43:52,0x29e365197b826571683d8fa4607a2e901959bea2bc849f4e14a843799d42c43,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x4d75466ecc,WEI,3.32680031948e-07,42,62.0,8.42553500743238e-07,9.894414888588704e-07,False
776221,0x717080baff71578193a80b6b2c6b91499a1b9a57ce60e05ed4f3f03b79402c5,0x6f67f29edbe6e3cbe449fedfadb50a65761d63f7f08a53c8aba1351df388217,2024-10-05 11:44:57,0x18b7be3205ad96fac113e6ee411b3c2c5dc1652fa36bd258cfe07ba9ff7f0f6,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x4c685c8fa0,WEI,3.2816841104e-07,42,65.0,8.42553500743238e-07,9.894414888588704e-07,False
776223,0x3166336c24ea0878eeeb7a6cbc65bd8e883600b0a690730d562486fe908388e,0x31f925222e9032892dc7e88df6011858350c54ae6aac0a48595f6510d5b873f,2024-10-05 11:45:59,0x10c011ac8ca0003eea0690f01c255f4b996a502c4e99c24c300625fc47bcc7f,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x4b5ecfc8f8,WEI,3.23713222904e-07,42,62.0,8.42553500743238e-07,9.894414888588704e-07,False
776223,0x3166336c24ea0878eeeb7a6cbc65bd8e883600b0a690730d562486fe908388e,0x31f925222e9032892dc7e88df6011858350c54ae6aac0a48595f6510d5b873f,2024-10-05 11:45:59,0x19b5f3c26d7e314d9a9b260142ce21c8928f5bb4c4ed84cc88533b947385631,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x280a5e628fc,WEI,2.751562393852e-06,42,0.0,8.42553500743238e-07,9.894414888588704e-07,False
776224,0x360e161e405651381befa123d8329cdab0ceb14c90a42d7db63755ce45ddf06,0x3166336c24ea0878eeeb7a6cbc65bd8e883600b0a690730d562486fe908388e,2024-10-05 11:46:30,0x6765751922c44d42d1c3784617a37579f77c6b05bbfdf7a96125af5643e91f9,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x4a6320ab70,WEI,3.19490665328e-07,42,31.0,8.42553500743238e-07,9.894414888588704e-07,False
776225,0x79c67762ab790c99189400c16f304020b2db344a3a55c5344daeca701eaf615,0x360e161e405651381befa123d8329cdab0ceb14c90a42d7db63755ce45ddf06,2024-10-05 11:47:02,0x4b4c8d1a770d726c38fcbc2d8a54225bb79a87eb1fd4026760a41f37a5e0563,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x8c825a2770,WEI,6.03482367856e-07,42,32.0,8.42553500743238e-07,9.894414888588704e-07,False
776226,0x54fe77588e09dd779a0884d17defea8d9a2e32779bb7742ee80b145cda4ef53,0x79c67762ab790c99189400c16f304020b2db344a3a55c5344daeca701eaf615,2024-10-05 11:47:44,0x31523b6fcc11aacc1001553711cac6807ab47771440864421936b72868a8d71,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x495fac6250,WEI,3.15137745488e-07,42,42.0,8.42553500743238e-07,9.894414888588704e-07,False
776226,0x54fe77588e09dd779a0884d17defea8d9a2e32779bb7742ee80b145cda4ef53,0x79c67762ab790c99189400c16f304020b2db344a3a55c5344daeca701eaf615,2024-10-05 11:47:44,0x855716ade5587342257188f2ca05fe970ca7b5aebaedfd875e80bbdae15408,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x21e2679b848,WEI,2.328517785672e-06,42,0.0,8.42553500743238e-07,9.894414888588704e-07,False
776234,0x62d3cea2cc833a8b8d9a8d4aadb619643c089b0ea07394bb16f316129fa1d47,0x7a4ddf5a901e5651e8a3ab79770315071166be3312c6c477c146b5e731fffc4,2024-10-05 11:52:43,0x3b3741403d5f90207109a00ae18da38ad9db0ec00bd2c912da06baff72f94f8,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x44b2370eec,WEI,2.95047728876e-07,42,299.0,8.42553500743238e-07,9.894414888588704e-07,False
776236,0x33cc402d63590cd7e1fb9be4043ad3b24fbd378ad4fbd2eecba871698ae6a5b,0x72a5e18c09d03158da74d753b6feb3e43d69898df4ae71ef112c3f303acdc9f,2024-10-05 11:53:44,0x6e715f6035e32e47b0019bcbd98948c82b7d1891667bb2c04711a0830569208,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x4b8bf19290,WEI,3.2447041192e-07,42,61.0,8.42553500743238e-07,9.894414888588704e-07,False
776238,0x66ccd8a4f9fdb758327321b6d83dcc1b59857868cc5ade00328b6cf6bd45bd0,0x7f0f326718fe86594a6e6b2b586afe50179786d799d6997d409423cd69c6210,2024-10-05 11:54:45,0x4b2ca8641a4fcce0e9302d08fc00a2f9ce77c52884cc307d749d287ddeaf050,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x43679542e8,WEI,2.89500644072e-07,42,61.0,8.42553500743238e-07,9.894414888588704e-07,False
776239,0x7984dd711ca4eaa4c721a27fd5af8926686f98aee926a1cbc05625490918c96,0x66ccd8a4f9fdb758327321b6d83dcc1b59857868cc5ade00328b6cf6bd45bd0,2024-10-05 11:55:15,0xc8dbdad2fca5f9acb3707b318b16d204ca8187779d2748e915cc1bbb657bbf,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x43679542e8,WEI,2.89500644072e-07,42,30.0,8.42553500743238e-07,9.894414888588704e-07,False
776241,0x7413dd8f383738006156fda40b78f857fba9b788d2ba9d79a72389a2748670a,0x4691ceb59afc45098afeddadf430cdc00dc95e151847ab733ee9188e30092a4,2024-10-05 11:56:18,0x793e11b1c6cbc8e7d020e7aec8517f20d8c67f41c8a380b7a1cb55a3241092a,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x42de8835bc,WEI,2.8720131014e-07,42,63.0,8.42553500743238e-07,9.894414888588704e-07,False
776243,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,0x7fc26c528b559dd848aadbbec81a47c586a0c4ef4cc08dbb8d2ccb6be64cc1f,2024-10-05 11:57:24,0x376703de732ece2907ed1d3d73d5bbf8ad9771c0f4b1b86f09ed379145ebf93,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x4278013538,WEI,2.85481186616e-07,42,66.0,8.42553500743238e-07,9.894414888588704e-07,False
776244,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,2024-10-05 11:57:55,0x35adec728b276d217079b8b44bb749852cda7b747ae8f6747c93a8b88695525,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x422bfe3590,WEI,2.8420592168e-07,42,31.0,8.42553500743238e-07,9.894414888588704e-07,False
776245,0x6968e707693b3b260bbdc0e2541a4081af7fe55646c615bdbe834ec1321ef24,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,2024-10-05 11:58:26,0x6c449f3d5076450950e3f4bd053b454c7f8eab6c2e99e9e483a3f0923e4cb29,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x23275f0c408,WEI,2.415750333448e-06,42,31.0,8.42553500743238e-07,9.894414888588704e-07,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x2930988072a35219337f16d441a695ec8a346e7dd34b23d1035732890cd5812,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x3f80ab7d28,WEI,2.72741661992e-07,42,283.0,8.42553500743238e-07,9.894414888588704e-07,False
776256,0x6de327664a8ed2980f672a35550255528f7080ca4c0266a997c6c3626e8a79f,0x49f80541def186239941fee76292d3fa4b794d32af62cf71382c3c37d455ea9,2024-10-05 12:04:16,0x378109e2b778891f8786d9581ecce146f2d3fa95c9db9776ef311deb380a2c9,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x3e9caf4178,WEI,2.68916703608e-07,42,67.0,8.42553500743238e-07,9.894414888588704e-07,False
776258,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,2024-10-05 12:05:17,0x4be5cbb90455bd70b945fb3a36daf6d0d6701a788beb7ba607c9e9ef18ad914,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x3d811f7830,WEI,2.64159328304e-07,42,61.0,8.42553500743238e-07,9.894414888588704e-07,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x7ac30a32a999a74a3a2d705a73e8b29717468a0e2c729a89824d64b70cc5934,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x3c78c84e24,WEI,2.59724430884e-07,42,32.0,8.42553500743238e-07,9.894414888588704e-07,False
776261,0x5066b5819b079c634334d2700ba9a40aa6da572fbff364c1b3be32382c199b,0x477c9a1e9de455142457433e0f94d451d8c878b0b4f05356fb122fcd180d03f,2024-10-05 12:06:58,0x1ac5f28d85ee369c4281ce494dc427cc250b5a69d09ab322f9cbd497cdec105,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x3b855cd254,WEI,2.55640523348e-07,42,69.0,8.42553500743238e-07,9.894414888588704e-07,False
776262,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,0x5066b5819b079c634334d2700ba9a40aa6da572fbff364c1b3be32382c199b,2024-10-05 12:07:34,0xd702b750f02db35d6e58e58be7fae302309b0284003ec48bcfd736084ff26b,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x3ac938a8bc,WEI,2.52484036796e-07,42,36.0,8.42553500743238e-07,9.894414888588704e-07,False
776264,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,2024-10-05 12:08:35,0x4c1fd4da510e44b2771f9f02cbb1b1833ea09ea0f6729834a7b9384806f631b,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x39fe418aa0,WEI,2.49078844064e-07,42,61.0,8.42553500743238e-07,9.894414888588704e-07,False
776265,0x4c518d71d1a80436f67db8d5ccdc0745bd0e3a75ecdc84373ee74b8f601d4b2,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,2024-10-05 12:09:11,0x78042fbab78cc3cc03fbb979cd0ad1b3f5804a6c8239b25f4d0fb0a05b1d5f1,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x1ecf12d1710,WEI,2.117170173712e-06,42,36.0,8.42553500743238e-07,9.894414888588704e-07,False
776266,0x1a2407e8eaafaa43effaada74b45bc7a9c6cc0e8258b1f0703087c00ea8c588,0x4c518d71d1a80436f67db8d5ccdc0745bd0e3a75ecdc84373ee74b8f601d4b2,2024-10-05 12:09:47,0x18a5faddef48e358cd79c04b79f612cc43c6e3314a0d41c0ade851b8b31e6f7,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x3f87aff5c0,WEI,2.7285939552e-07,42,36.0,8.42553500743238e-07,9.894414888588704e-07,False
776266,0x1a2407e8eaafaa43effaada74b45bc7a9c6cc0e8258b1f0703087c00ea8c588,0x4c518d71d1a80436f67db8d5ccdc0745bd0e3a75ecdc84373ee74b8f601d4b2,2024-10-05 12:09:47,0x245f882e1ed1398d7de6862a0cdf1d46cfd9bbffeb2ead1d5182ecd2b909ae,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x6c0044ba40,WEI,4.63860972096e-07,42,0.0,8.42553500743238e-07,9.894414888588704e-07,False
776267,0x30ed738f955e93cbee4233cc9641ee4ffc9d3ecf0eada5d30a2da229f74dece,0x1a2407e8eaafaa43effaada74b45bc7a9c6cc0e8258b1f0703087c00ea8c588,2024-10-05 12:10:18,0x975d503a48c3781a8e0825b966087a5ad6019cbe0d70ac5fa3526cef06e8e7,0x4e6989d518d5eb7e516dc5673f855fe7c5cfece1880a1047d6a8e8465be0d69,Unknown,0x392d518fc0,WEI,2.45573455808e-07,42,31.0,8.42553500743238e-07,9.894414888588704e-07,False
